,Date,Close,Gross_Profit,ROE
2502,2020-11-04,114.949997,24689,0.75
2503,2020-11-05,119.029999,24689,0.75
2504,2020-11-06,118.690002,24689,0.75
2505,2020-11-09,116.32,24689,0.75
2506,2020-11-10,115.970001,24689,0.75
2507,2020-11-11,119.489998,24689,0.75
2508,2020-11-12,119.209999,24689,0.75
2509,2020-11-13,119.260002,24689,0.75
2510,2020-11-16,120.300003,24689,0.75
2511,2020-11-17,119.389999,24689,0.75
2512,2020-11-18,118.029999,24689,0.75
2513,2020-11-19,118.639999,24689,0.75
2514,2020-11-20,117.339996,24689,0.75
2515,2020-11-23,113.849998,24689,0.75
2516,2020-11-24,115.169998,24689,0.75
2517,2020-11-25,116.029999,24689,0.75
2518,2020-11-27,116.589996,24689,0.75
2519,2020-11-30,119.050003,24689,0.75
2520,2020-12-01,122.720001,24689,0.75
2521,2020-12-02,123.080002,24689,0.75
2522,2020-12-03,122.940002,24689,0.75
2523,2020-12-04,122.25,24689,0.75
2524,2020-12-07,123.75,24689,0.75
2525,2020-12-08,124.379997,24689,0.75
2526,2020-12-09,121.779999,24689,0.75
2527,2020-12-10,123.239998,24689,0.75
2528,2020-12-11,122.410004,24689,0.75
2529,2020-12-14,121.779999,24689,0.75
2530,2020-12-15,127.879997,24689,0.75
2531,2020-12-16,127.809998,24689,0.75
2532,2020-12-17,128.699997,24689,0.75
2533,2020-12-18,126.660004,24689,0.75
2534,2020-12-21,128.229996,24689,0.75
2535,2020-12-22,131.880005,24689,0.75
2536,2020-12-23,130.960007,24689,0.75
2537,2020-12-24,131.970001,24689,0.75
2538,2020-12-28,136.690002,24689,0.75
2539,2020-12-29,134.869995,24689,0.75
2540,2020-12-30,133.720001,24689,0.75
2541,2020-12-31,132.690002,44328,0.91
2542,2021-01-04,129.410004,44328,0.91
2543,2021-01-05,131.009995,44328,0.91
2544,2021-01-06,126.599998,44328,0.91
2545,2021-01-07,130.919998,44328,0.91
2546,2021-01-08,132.050003,44328,0.91
2547,2021-01-11,128.979996,44328,0.91
2548,2021-01-12,128.800003,44328,0.91
2549,2021-01-13,130.889999,44328,0.91
2550,2021-01-14,128.910004,44328,0.91
2551,2021-01-15,127.139999,44328,0.91
2552,2021-01-19,127.830002,44328,0.91
2553,2021-01-20,132.029999,44328,0.91
2554,2021-01-21,136.869995,44328,0.91
2555,2021-01-22,139.070007,44328,0.91
2556,2021-01-25,142.919998,44328,0.91
2557,2021-01-26,143.160004,44328,0.91
2558,2021-01-27,142.059998,44328,0.91
2559,2021-01-28,137.089996,44328,0.91
2560,2021-01-29,131.960007,44328,0.91
2561,2021-02-01,134.139999,44328,0.91
2562,2021-02-02,134.990005,44328,0.91
2563,2021-02-03,133.940002,44328,0.91
2564,2021-02-04,137.389999,44328,0.91
2565,2021-02-05,136.759995,44328,0.91
2566,2021-02-08,136.910004,44328,0.91
2567,2021-02-09,136.009995,44328,0.91
2568,2021-02-10,135.389999,44328,0.91
2569,2021-02-11,135.130005,44328,0.91
2570,2021-02-12,135.369995,44328,0.91
2571,2021-02-16,133.190002,44328,0.91
2572,2021-02-17,130.839996,44328,0.91
2573,2021-02-18,129.710007,44328,0.91
2574,2021-02-19,129.869995,44328,0.91
2575,2021-02-22,126.0,44328,0.91
2576,2021-02-23,125.860001,44328,0.91
2577,2021-02-24,125.349998,44328,0.91
2578,2021-02-25,120.989998,44328,0.91
2579,2021-02-26,121.260002,44328,0.91
2580,2021-03-01,127.790001,44328,0.91
2581,2021-03-02,125.120003,44328,0.91
2582,2021-03-03,122.059998,44328,0.91
2583,2021-03-04,120.129997,44328,0.91
2584,2021-03-05,121.419998,44328,0.91
2585,2021-03-08,116.360001,44328,0.91
2586,2021-03-09,121.089996,44328,0.91
2587,2021-03-10,119.980003,44328,0.91
2588,2021-03-11,121.959999,44328,0.91
2589,2021-03-12,121.029999,44328,0.91
2590,2021-03-15,123.989998,44328,0.91
2591,2021-03-16,125.57,44328,0.91
2592,2021-03-17,124.760002,44328,0.91
2593,2021-03-18,120.529999,44328,0.91
2594,2021-03-19,119.989998,44328,0.91
2595,2021-03-22,123.389999,44328,0.91
2596,2021-03-23,122.540001,44328,0.91
2597,2021-03-24,120.089996,44328,0.91
2598,2021-03-25,120.589996,44328,0.91
2599,2021-03-26,121.209999,44328,0.91
2600,2021-03-29,121.389999,44328,0.91
2601,2021-03-30,119.900002,44328,0.91
2602,2021-03-31,122.150002,38079,1.12
2603,2021-04-01,123.0,38079,1.12
2604,2021-04-05,125.900002,38079,1.12
2605,2021-04-06,126.209999,38079,1.12
2606,2021-04-07,127.900002,38079,1.12
2607,2021-04-08,130.360001,38079,1.12
2608,2021-04-09,133.0,38079,1.12
2609,2021-04-12,131.240005,38079,1.12
2610,2021-04-13,134.429993,38079,1.12
2611,2021-04-14,132.029999,38079,1.12
2612,2021-04-15,134.5,38079,1.12
2613,2021-04-16,134.160004,38079,1.12
2614,2021-04-19,134.839996,38079,1.12
2615,2021-04-20,133.110001,38079,1.12
2616,2021-04-21,133.5,38079,1.12
2617,2021-04-22,131.940002,38079,1.12
2618,2021-04-23,134.320007,38079,1.12
2619,2021-04-26,134.720001,38079,1.12
2620,2021-04-27,134.389999,38079,1.12
2621,2021-04-28,133.580002,38079,1.12
2622,2021-04-29,133.479996,38079,1.12
2623,2021-04-30,131.460007,38079,1.12
2624,2021-05-03,132.539993,38079,1.12
2625,2021-05-04,127.849998,38079,1.12
2626,2021-05-05,128.100006,38079,1.12
2627,2021-05-06,129.740005,38079,1.12
2628,2021-05-07,130.210007,38079,1.12
2629,2021-05-10,126.849998,38079,1.12
2630,2021-05-11,125.910004,38079,1.12
2631,2021-05-12,122.769997,38079,1.12
2632,2021-05-13,124.970001,38079,1.12
2633,2021-05-14,127.449997,38079,1.12
2634,2021-05-17,126.269997,38079,1.12
2635,2021-05-18,124.849998,38079,1.12
2636,2021-05-19,124.690002,38079,1.12
2637,2021-05-20,127.309998,38079,1.12
2638,2021-05-21,125.43,38079,1.12
2639,2021-05-24,127.099998,38079,1.12
2640,2021-05-25,126.900002,38079,1.12
2641,2021-05-26,126.849998,38079,1.12
2642,2021-05-27,125.279999,38079,1.12
2643,2021-05-28,124.610001,38079,1.12
2644,2021-06-01,124.279999,38079,1.12
2645,2021-06-02,125.059998,38079,1.12
2646,2021-06-03,123.540001,38079,1.12
2647,2021-06-04,125.889999,38079,1.12
2648,2021-06-07,125.900002,38079,1.12
2649,2021-06-08,126.739998,38079,1.12
2650,2021-06-09,127.129997,38079,1.12
2651,2021-06-10,126.110001,38079,1.12
2652,2021-06-11,127.349998,38079,1.12
2653,2021-06-14,130.479996,38079,1.12
2654,2021-06-15,129.639999,38079,1.12
2655,2021-06-16,130.149994,38079,1.12
2656,2021-06-17,131.789993,38079,1.12
2657,2021-06-18,130.460007,38079,1.12
2658,2021-06-21,132.300003,38079,1.12
2659,2021-06-22,133.979996,38079,1.12
2660,2021-06-23,133.699997,38079,1.12
2661,2021-06-24,133.410004,38079,1.12
2662,2021-06-25,133.110001,38079,1.12
2663,2021-06-28,134.779999,38079,1.12
2664,2021-06-29,136.330002,38079,1.12
2665,2021-06-30,136.960007,35255,1.31
2666,2021-07-01,137.270004,35255,1.31
2667,2021-07-02,139.960007,35255,1.31
2668,2021-07-06,142.020004,35255,1.31
2669,2021-07-07,144.570007,35255,1.31
2670,2021-07-08,143.240005,35255,1.31
2671,2021-07-09,145.110001,35255,1.31
2672,2021-07-12,144.5,35255,1.31
2673,2021-07-13,145.639999,35255,1.31
2674,2021-07-14,149.149994,35255,1.31
2675,2021-07-15,148.479996,35255,1.31
2676,2021-07-16,146.389999,35255,1.31
2677,2021-07-19,142.449997,35255,1.31
2678,2021-07-20,146.149994,35255,1.31
2679,2021-07-21,145.399994,35255,1.31
2680,2021-07-22,146.800003,35255,1.31
2681,2021-07-23,148.559998,35255,1.31
2682,2021-07-26,148.990005,35255,1.31
2683,2021-07-27,146.770004,35255,1.31
2684,2021-07-28,144.979996,35255,1.31
2685,2021-07-29,145.639999,35255,1.31
2686,2021-07-30,145.860001,35255,1.31
2687,2021-08-02,145.520004,35255,1.31
2688,2021-08-03,147.360001,35255,1.31
2689,2021-08-04,146.949997,35255,1.31
2690,2021-08-05,147.059998,35255,1.31
2691,2021-08-06,146.139999,35255,1.31
2692,2021-08-09,146.089996,35255,1.31
2693,2021-08-10,145.600006,35255,1.31
2694,2021-08-11,145.860001,35255,1.31
2695,2021-08-12,148.889999,35255,1.31
2696,2021-08-13,149.100006,35255,1.31
2697,2021-08-16,151.119995,35255,1.31
2698,2021-08-17,150.190002,35255,1.31
2699,2021-08-18,146.360001,35255,1.31
2700,2021-08-19,146.699997,35255,1.31
2701,2021-08-20,148.190002,35255,1.31
2702,2021-08-23,149.710007,35255,1.31
2703,2021-08-24,149.619995,35255,1.31
2704,2021-08-25,148.360001,35255,1.31
2705,2021-08-26,147.539993,35255,1.31
2706,2021-08-27,148.600006,35255,1.31
2707,2021-08-30,153.119995,35255,1.31
2708,2021-08-31,151.830002,35255,1.31
2709,2021-09-01,152.509995,35255,1.31
2710,2021-09-02,153.649994,35255,1.31
2711,2021-09-03,154.300003,35255,1.31
2712,2021-09-07,156.690002,35255,1.31
2713,2021-09-08,155.110001,35255,1.31
2714,2021-09-09,154.070007,35255,1.31
2715,2021-09-10,148.970001,35255,1.31
2716,2021-09-13,149.550003,35255,1.31
2717,2021-09-14,148.119995,35255,1.31
2718,2021-09-15,149.029999,35255,1.31
2719,2021-09-16,148.789993,35255,1.31
2720,2021-09-17,146.059998,35255,1.31
2721,2021-09-20,142.940002,35255,1.31
2722,2021-09-21,143.429993,35255,1.31
2723,2021-09-22,145.850006,35255,1.31
2724,2021-09-23,146.830002,35255,1.31
2725,2021-09-24,146.919998,35255,1.31
2726,2021-09-27,145.369995,35255,1.31
2727,2021-09-28,141.910004,35255,1.31
2728,2021-09-29,142.830002,35255,1.31
2729,2021-09-30,141.5,35174,1.44
2730,2021-10-01,142.649994,35174,1.44
2731,2021-10-04,139.139999,35174,1.44
2732,2021-10-05,141.110001,35174,1.44
2733,2021-10-06,142.0,35174,1.44
2734,2021-10-07,143.289993,35174,1.44
2735,2021-10-08,142.899994,35174,1.44
2736,2021-10-11,142.809998,35174,1.44
2737,2021-10-12,141.509995,35174,1.44
2738,2021-10-13,140.910004,35174,1.44
2739,2021-10-14,143.759995,35174,1.44
2740,2021-10-15,144.839996,35174,1.44
2741,2021-10-18,146.550003,35174,1.44
2742,2021-10-19,148.759995,35174,1.44
2743,2021-10-20,149.259995,35174,1.44
2744,2021-10-21,149.479996,35174,1.44
2745,2021-10-22,148.690002,35174,1.44
2746,2021-10-25,148.639999,35174,1.44
2747,2021-10-26,149.320007,35174,1.44
2748,2021-10-27,148.850006,35174,1.44
2749,2021-10-28,152.570007,35174,1.44
2750,2021-10-29,149.800003,35174,1.44
2751,2021-11-01,148.960007,35174,1.44
2752,2021-11-02,150.020004,35174,1.44
2753,2021-11-03,151.490005,35174,1.44
2754,2021-11-04,150.960007,35174,1.44
2755,2021-11-05,151.279999,35174,1.44
2756,2021-11-08,150.440002,35174,1.44
2757,2021-11-09,150.809998,35174,1.44
2758,2021-11-10,147.919998,35174,1.44
2759,2021-11-11,147.869995,35174,1.44
2760,2021-11-12,149.990005,35174,1.44
2761,2021-11-15,150.0,35174,1.44
2762,2021-11-16,151.0,35174,1.44
2763,2021-11-17,153.490005,35174,1.44
2764,2021-11-18,157.869995,35174,1.44
2765,2021-11-19,160.550003,35174,1.44
2766,2021-11-22,161.020004,35174,1.44
2767,2021-11-23,161.410004,35174,1.44
2768,2021-11-24,161.940002,35174,1.44
2769,2021-11-26,156.809998,35174,1.44
2770,2021-11-29,160.240005,35174,1.44
2771,2021-11-30,165.300003,35174,1.44
2772,2021-12-01,164.770004,35174,1.44
2773,2021-12-02,163.759995,35174,1.44
2774,2021-12-03,161.839996,35174,1.44
2775,2021-12-06,165.320007,35174,1.44
2776,2021-12-07,171.179993,35174,1.44
2777,2021-12-08,175.080002,35174,1.44
2778,2021-12-09,174.559998,35174,1.44
2779,2021-12-10,179.449997,35174,1.44
2780,2021-12-13,175.740005,35174,1.44
2781,2021-12-14,174.330002,35174,1.44
2782,2021-12-15,179.300003,35174,1.44
2783,2021-12-16,172.259995,35174,1.44
2784,2021-12-17,171.139999,35174,1.44
2785,2021-12-20,169.75,35174,1.44
2786,2021-12-21,172.990005,35174,1.44
2787,2021-12-22,175.639999,35174,1.44
2788,2021-12-23,176.279999,35174,1.44
2789,2021-12-27,180.330002,35174,1.44
2790,2021-12-28,179.289993,35174,1.44
2791,2021-12-29,179.380005,35174,1.44
2792,2021-12-30,178.199997,35174,1.44
2793,2021-12-31,177.570007,54243,1.5
2794,2022-01-03,182.009995,54243,1.5
2795,2022-01-04,179.699997,54243,1.5
2796,2022-01-05,174.919998,54243,1.5
2797,2022-01-06,172.0,54243,1.5
2798,2022-01-07,172.169998,54243,1.5
2799,2022-01-10,172.190002,54243,1.5
2800,2022-01-11,175.080002,54243,1.5
2801,2022-01-12,175.529999,54243,1.5
2802,2022-01-13,172.190002,54243,1.5
2803,2022-01-14,173.070007,54243,1.5
2804,2022-01-18,169.800003,54243,1.5
2805,2022-01-19,166.229996,54243,1.5
2806,2022-01-20,164.509995,54243,1.5
2807,2022-01-21,162.410004,54243,1.5
2808,2022-01-24,161.619995,54243,1.5
2809,2022-01-25,159.779999,54243,1.5
2810,2022-01-26,159.690002,54243,1.5
2811,2022-01-27,159.220001,54243,1.5
2812,2022-01-28,170.330002,54243,1.5
2813,2022-01-31,174.779999,54243,1.5
2814,2022-02-01,174.610001,54243,1.5
2815,2022-02-02,175.839996,54243,1.5
2816,2022-02-03,172.899994,54243,1.5
2817,2022-02-04,172.389999,54243,1.5
2818,2022-02-07,171.660004,54243,1.5
2819,2022-02-08,174.830002,54243,1.5
2820,2022-02-09,176.279999,54243,1.5
2821,2022-02-10,172.119995,54243,1.5
2822,2022-02-11,168.639999,54243,1.5
2823,2022-02-14,168.880005,54243,1.5
2824,2022-02-15,172.789993,54243,1.5
2825,2022-02-16,172.550003,54243,1.5
2826,2022-02-17,168.880005,54243,1.5
2827,2022-02-18,167.300003,54243,1.5
2828,2022-02-22,164.320007,54243,1.5
2829,2022-02-23,160.070007,54243,1.5
2830,2022-02-24,162.740005,54243,1.5
2831,2022-02-25,164.850006,54243,1.5
2832,2022-02-28,165.119995,54243,1.5
2833,2022-03-01,163.199997,54243,1.5
2834,2022-03-02,166.559998,54243,1.5
2835,2022-03-03,166.229996,54243,1.5
2836,2022-03-04,163.169998,54243,1.5
2837,2022-03-07,159.300003,54243,1.5
2838,2022-03-08,157.440002,54243,1.5
2839,2022-03-09,162.949997,54243,1.5
2840,2022-03-10,158.520004,54243,1.5
2841,2022-03-11,154.729996,54243,1.5
2842,2022-03-14,150.619995,54243,1.5
2843,2022-03-15,155.089996,54243,1.5
2844,2022-03-16,159.589996,54243,1.5
2845,2022-03-17,160.619995,54243,1.5
2846,2022-03-18,163.979996,54243,1.5
2847,2022-03-21,165.380005,54243,1.5
2848,2022-03-22,168.820007,54243,1.5
2849,2022-03-23,170.210007,54243,1.5
2850,2022-03-24,174.070007,54243,1.5
2851,2022-03-25,174.720001,54243,1.5
2852,2022-03-28,175.600006,54243,1.5
2853,2022-03-29,178.960007,54243,1.5
2854,2022-03-30,177.770004,54243,1.5
2855,2022-03-31,174.610001,42559,1.53
2856,2022-04-01,174.309998,42559,1.53
2857,2022-04-04,178.440002,42559,1.53
2858,2022-04-05,175.059998,42559,1.53
2859,2022-04-06,171.830002,42559,1.53
2860,2022-04-07,172.139999,42559,1.53
2861,2022-04-08,170.089996,42559,1.53
2862,2022-04-11,165.75,42559,1.53
2863,2022-04-12,167.660004,42559,1.53
2864,2022-04-13,170.399994,42559,1.53
2865,2022-04-14,165.289993,42559,1.53
2866,2022-04-18,165.070007,42559,1.53
2867,2022-04-19,167.399994,42559,1.53
2868,2022-04-20,167.229996,42559,1.53
2869,2022-04-21,166.419998,42559,1.53
2870,2022-04-22,161.789993,42559,1.53
2871,2022-04-25,162.880005,42559,1.53
2872,2022-04-26,156.800003,42559,1.53
2873,2022-04-27,156.570007,42559,1.53
2874,2022-04-28,163.639999,42559,1.53
2875,2022-04-29,157.649994,42559,1.53
2876,2022-05-02,157.960007,42559,1.53
2877,2022-05-03,159.479996,42559,1.53
2878,2022-05-04,166.020004,42559,1.53
2879,2022-05-05,156.770004,42559,1.53
2880,2022-05-06,157.279999,42559,1.53
2881,2022-05-09,152.059998,42559,1.53
2882,2022-05-10,154.509995,42559,1.53
2883,2022-05-11,146.5,42559,1.53
2884,2022-05-12,142.559998,42559,1.53
2885,2022-05-13,147.110001,42559,1.53
2886,2022-05-16,145.539993,42559,1.53
2887,2022-05-17,149.240005,42559,1.53
2888,2022-05-18,140.820007,42559,1.53
2889,2022-05-19,137.350006,42559,1.53
2890,2022-05-20,137.589996,42559,1.53
2891,2022-05-23,143.110001,42559,1.53
2892,2022-05-24,140.360001,42559,1.53
2893,2022-05-25,140.520004,42559,1.53
2894,2022-05-26,143.779999,42559,1.53
2895,2022-05-27,149.639999,42559,1.53
2896,2022-05-31,148.839996,42559,1.53
2897,2022-06-01,148.710007,42559,1.53
2898,2022-06-02,151.210007,42559,1.53
2899,2022-06-03,145.380005,42559,1.53
2900,2022-06-06,146.139999,42559,1.53
2901,2022-06-07,148.710007,42559,1.53
2902,2022-06-08,147.960007,42559,1.53
2903,2022-06-09,142.639999,42559,1.53
2904,2022-06-10,137.130005,42559,1.53
2905,2022-06-13,131.880005,42559,1.53
2906,2022-06-14,132.759995,42559,1.53
2907,2022-06-15,135.429993,42559,1.53
2908,2022-06-16,130.059998,42559,1.53
2909,2022-06-17,131.559998,42559,1.53
2910,2022-06-21,135.869995,42559,1.53
2911,2022-06-22,135.350006,42559,1.53
2912,2022-06-23,138.270004,42559,1.53
2913,2022-06-24,141.660004,42559,1.53
2914,2022-06-27,141.660004,42559,1.53
2915,2022-06-28,137.440002,42559,1.53
2916,2022-06-29,139.229996,42559,1.53
2917,2022-06-30,136.720001,35885,1.53
2918,2022-07-01,138.929993,35885,1.53
2919,2022-07-05,141.559998,35885,1.53
2920,2022-07-06,142.919998,35885,1.53
2921,2022-07-07,146.350006,35885,1.53
2922,2022-07-08,147.039993,35885,1.53
2923,2022-07-11,144.869995,35885,1.53
2924,2022-07-12,145.860001,35885,1.53
2925,2022-07-13,145.490005,35885,1.53
2926,2022-07-14,148.470001,35885,1.53
2927,2022-07-15,150.169998,35885,1.53
2928,2022-07-18,147.070007,35885,1.53
2929,2022-07-19,151.0,35885,1.53
2930,2022-07-20,153.039993,35885,1.53
2931,2022-07-21,155.350006,35885,1.53
2932,2022-07-22,154.089996,35885,1.53
2933,2022-07-25,152.949997,35885,1.53
2934,2022-07-26,151.600006,35885,1.53
2935,2022-07-27,156.789993,35885,1.53
2936,2022-07-28,157.350006,35885,1.53
2937,2022-07-29,162.509995,35885,1.53
2938,2022-08-01,161.509995,35885,1.53
2939,2022-08-02,160.009995,35885,1.53
2940,2022-08-03,166.130005,35885,1.53
2941,2022-08-04,165.809998,35885,1.53
2942,2022-08-05,165.350006,35885,1.53
2943,2022-08-08,164.869995,35885,1.53
2944,2022-08-09,164.919998,35885,1.53
2945,2022-08-10,169.240005,35885,1.53
2946,2022-08-11,168.490005,35885,1.53
2947,2022-08-12,172.100006,35885,1.53
2948,2022-08-15,173.190002,35885,1.53
2949,2022-08-16,173.029999,35885,1.53
2950,2022-08-17,174.550003,35885,1.53
2951,2022-08-18,174.149994,35885,1.53
2952,2022-08-19,171.520004,35885,1.53
2953,2022-08-22,167.570007,35885,1.53
2954,2022-08-23,167.229996,35885,1.53
2955,2022-08-24,167.529999,35885,1.53
2956,2022-08-25,170.029999,35885,1.53
2957,2022-08-26,163.619995,35885,1.53
2958,2022-08-29,161.380005,35885,1.53
2959,2022-08-30,158.910004,35885,1.53
2960,2022-08-31,157.220001,35885,1.53
2961,2022-09-01,157.960007,35885,1.53
2962,2022-09-02,155.809998,35885,1.53
2963,2022-09-06,154.529999,35885,1.53
2964,2022-09-07,155.960007,35885,1.53
2965,2022-09-08,154.460007,35885,1.53
2966,2022-09-09,157.369995,35885,1.53
2967,2022-09-12,163.429993,35885,1.53
2968,2022-09-13,153.839996,35885,1.53
2969,2022-09-14,155.309998,35885,1.53
2970,2022-09-15,152.369995,35885,1.53
2971,2022-09-16,150.699997,35885,1.53
2972,2022-09-19,154.479996,35885,1.53
2973,2022-09-20,156.899994,35885,1.53
2974,2022-09-21,153.720001,35885,1.53
2975,2022-09-22,152.740005,35885,1.53
2976,2022-09-23,150.429993,35885,1.53
2977,2022-09-26,150.770004,35885,1.53
2978,2022-09-27,151.759995,35885,1.53
2979,2022-09-28,149.839996,35885,1.53
2980,2022-09-29,142.479996,35885,1.53
2981,2022-09-30,138.199997,38095,1.61
2982,2022-10-03,142.449997,38095,1.61
2983,2022-10-04,146.100006,38095,1.61
2984,2022-10-05,146.399994,38095,1.61
2985,2022-10-06,145.429993,38095,1.61
2986,2022-10-07,140.089996,38095,1.61
2987,2022-10-10,140.419998,38095,1.61
2988,2022-10-11,138.979996,38095,1.61
2989,2022-10-12,138.339996,38095,1.61
2990,2022-10-13,142.990005,38095,1.61
2991,2022-10-14,138.380005,38095,1.61
2992,2022-10-17,142.410004,38095,1.61
2993,2022-10-18,143.75,38095,1.61
2994,2022-10-19,143.860001,38095,1.61
2995,2022-10-20,143.389999,38095,1.61
2996,2022-10-21,147.270004,38095,1.61
2997,2022-10-24,149.449997,38095,1.61
2998,2022-10-25,152.339996,38095,1.61
2999,2022-10-26,149.350006,38095,1.61
3000,2022-10-27,144.800003,38095,1.61
3001,2022-10-28,155.740005,38095,1.61
3002,2022-10-31,153.339996,38095,1.61
3003,2022-11-01,150.649994,38095,1.61
3004,2022-11-02,145.029999,38095,1.61
3005,2022-11-03,138.880005,38095,1.61
3006,2022-11-04,138.380005,38095,1.61
3007,2022-11-07,138.919998,38095,1.61
3008,2022-11-08,139.5,38095,1.61
3009,2022-11-09,134.869995,38095,1.61
3010,2022-11-10,146.869995,38095,1.61
3011,2022-11-11,149.699997,38095,1.61
3012,2022-11-14,148.279999,38095,1.61
3013,2022-11-15,150.039993,38095,1.61
3014,2022-11-16,148.789993,38095,1.61
3015,2022-11-17,150.720001,38095,1.61
3016,2022-11-18,151.289993,38095,1.61
3017,2022-11-21,148.009995,38095,1.61
3018,2022-11-22,150.179993,38095,1.61
3019,2022-11-23,151.070007,38095,1.61
3020,2022-11-25,148.110001,38095,1.61
