Date,Close,Gross_Profit,ROE,ROI,PE_ratio,PS_ratio
2/8/16,23.752501,30423,0.43,,10.23,2.35
2/9/16,23.747499,30423,0.43,,10.23,2.35
2/10/16,23.567499,30423,0.43,,10.23,2.35
2/11/16,23.424999,30423,0.43,,10.23,2.35
2/12/16,23.497499,30423,0.43,,10.23,2.35
2/16/16,24.16,30423,0.43,,10.23,2.35
2/17/16,24.530001,30423,0.43,,10.23,2.35
2/18/16,24.065001,30423,0.43,,10.23,2.35
2/19/16,24.01,30423,0.43,,10.23,2.35
2/22/16,24.219999,30423,0.43,,10.23,2.35
2/23/16,23.672501,30423,0.43,,10.23,2.35
2/24/16,24.025,30423,0.43,,10.23,2.35
2/25/16,24.190001,30423,0.43,,10.23,2.35
2/26/16,24.227501,30423,0.43,,10.23,2.35
2/29/16,24.172501,30423,0.43,,10.23,2.35
3/1/16,25.1325,30423,0.43,,10.23,2.35
3/2/16,25.1875,30423,0.43,,10.23,2.35
3/3/16,25.375,30423,0.43,,10.23,2.35
3/4/16,25.752501,30423,0.43,,10.23,2.35
3/7/16,25.467501,30423,0.43,,10.23,2.35
3/8/16,25.2575,30423,0.43,,10.23,2.35
3/9/16,25.280001,30423,0.43,,10.23,2.35
3/10/16,25.2925,30423,0.43,,10.23,2.35
3/11/16,25.565001,30423,0.43,,10.23,2.35
3/14/16,25.629999,30423,0.43,,10.23,2.35
3/15/16,26.145,30423,0.43,,10.23,2.35
3/16/16,26.4925,30423,0.43,,10.23,2.35
3/17/16,26.450001,30423,0.43,,10.23,2.35
3/18/16,26.48,30423,0.43,,10.23,2.35
3/21/16,26.477501,30423,0.43,,10.23,2.35
3/22/16,26.68,30423,0.43,,10.23,2.35
3/23/16,26.532499,30423,0.43,,10.23,2.35
3/24/16,26.4175,30423,0.43,,10.23,2.35
3/28/16,26.297501,30423,0.43,,10.23,2.35
3/29/16,26.92,30423,0.43,,10.23,2.35
3/30/16,27.389999,30423,0.43,,10.23,2.35
3/31/16,27.247499,19921,0.4,,11.16,2.5
4/1/16,27.497499,19921,0.4,,11.16,2.5
4/4/16,27.780001,19921,0.4,,11.16,2.5
4/5/16,27.452499,19921,0.4,,11.16,2.5
4/6/16,27.74,19921,0.4,,11.16,2.5
4/7/16,27.135,19921,0.4,,11.16,2.5
4/8/16,27.165001,19921,0.4,,11.16,2.5
4/11/16,27.254999,19921,0.4,,11.16,2.5
4/12/16,27.610001,19921,0.4,,11.16,2.5
4/13/16,28.01,19921,0.4,,11.16,2.5
4/14/16,28.025,19921,0.4,,11.16,2.5
4/15/16,27.4625,19921,0.4,,11.16,2.5
4/18/16,26.870001,19921,0.4,,11.16,2.5
4/19/16,26.727501,19921,0.4,,11.16,2.5
4/20/16,26.782499,19921,0.4,,11.16,2.5
4/21/16,26.4925,19921,0.4,,11.16,2.5
4/22/16,26.42,19921,0.4,,11.16,2.5
4/25/16,26.27,19921,0.4,,11.16,2.5
4/26/16,26.0875,19921,0.4,,11.16,2.5
4/27/16,24.455,19921,0.4,,11.16,2.5
4/28/16,23.7075,19921,0.4,,11.16,2.5
4/29/16,23.434999,19921,0.4,,11.16,2.5
5/2/16,23.41,19921,0.4,,11.16,2.5
5/3/16,23.795,19921,0.4,,11.16,2.5
5/4/16,23.547501,19921,0.4,,11.16,2.5
5/5/16,23.309999,19921,0.4,,11.16,2.5
5/6/16,23.18,19921,0.4,,11.16,2.5
5/9/16,23.1975,19921,0.4,,11.16,2.5
5/10/16,23.355,19921,0.4,,11.16,2.5
5/11/16,23.127501,19921,0.4,,11.16,2.5
5/12/16,22.584999,19921,0.4,,11.16,2.5
5/13/16,22.629999,19921,0.4,,11.16,2.5
5/16/16,23.469999,19921,0.4,,11.16,2.5
5/17/16,23.372499,19921,0.4,,11.16,2.5
5/18/16,23.639999,19921,0.4,,11.16,2.5
5/19/16,23.549999,19921,0.4,,11.16,2.5
5/20/16,23.805,19921,0.4,,11.16,2.5
5/23/16,24.1075,19921,0.4,,11.16,2.5
5/24/16,24.475,19921,0.4,,11.16,2.5
5/25/16,24.905001,19921,0.4,,11.16,2.5
5/26/16,25.102501,19921,0.4,,11.16,2.5
5/27/16,25.0875,19921,0.4,,11.16,2.5
5/31/16,24.965,19921,0.4,,11.16,2.5
6/1/16,24.615,19921,0.4,,11.16,2.5
6/2/16,24.43,19921,0.4,,11.16,2.5
6/3/16,24.48,19921,0.4,,11.16,2.5
6/6/16,24.657499,19921,0.4,,11.16,2.5
6/7/16,24.7575,19921,0.4,,11.16,2.5
6/8/16,24.735001,19921,0.4,,11.16,2.5
6/9/16,24.9125,19921,0.4,,11.16,2.5
6/10/16,24.7075,19921,0.4,,11.16,2.5
6/13/16,24.334999,19921,0.4,,11.16,2.5
6/14/16,24.365,19921,0.4,,11.16,2.5
6/15/16,24.285,19921,0.4,,11.16,2.5
6/16/16,24.387501,19921,0.4,,11.16,2.5
6/17/16,23.8325,19921,0.4,,11.16,2.5
6/20/16,23.775,19921,0.4,,11.16,2.5
6/21/16,23.977501,19921,0.4,,11.16,2.5
6/22/16,23.887501,19921,0.4,,11.16,2.5
6/23/16,24.025,19921,0.4,,11.16,2.5
6/24/16,23.35,19921,0.4,,11.16,2.5
6/27/16,23.01,19921,0.4,,11.16,2.5
6/28/16,23.397499,19921,0.4,,11.16,2.5
6/29/16,23.6,19921,0.4,,11.16,2.5
6/30/16,23.9,16106,0.38,,10.34,2.25
7/1/16,23.9725,16106,0.38,,10.34,2.25
7/5/16,23.747499,16106,0.38,,10.34,2.25
7/6/16,23.8825,16106,0.38,,10.34,2.25
7/7/16,23.985001,16106,0.38,,10.34,2.25
7/8/16,24.17,16106,0.38,,10.34,2.25
7/11/16,24.245001,16106,0.38,,10.34,2.25
7/12/16,24.355,16106,0.38,,10.34,2.25
7/13/16,24.217501,16106,0.38,,10.34,2.25
7/14/16,24.6975,16106,0.38,,10.34,2.25
7/15/16,24.695,16106,0.38,,10.34,2.25
7/18/16,24.9575,16106,0.38,,10.34,2.25
7/19/16,24.967501,16106,0.38,,10.34,2.25
7/20/16,24.99,16106,0.38,,10.34,2.25
7/21/16,24.8575,16106,0.38,,10.34,2.25
7/22/16,24.665001,16106,0.38,,10.34,2.25
7/25/16,24.334999,16106,0.38,,10.34,2.25
7/26/16,24.1675,16106,0.38,,10.34,2.25
7/27/16,25.737499,16106,0.38,,10.34,2.25
7/28/16,26.084999,16106,0.38,,10.34,2.25
7/29/16,26.0525,16106,0.38,,10.34,2.25
8/1/16,26.512501,16106,0.38,,10.34,2.25
8/2/16,26.120001,16106,0.38,,10.34,2.25
8/3/16,26.4475,16106,0.38,,10.34,2.25
8/4/16,26.467501,16106,0.38,,10.34,2.25
8/5/16,26.870001,16106,0.38,,10.34,2.25
8/8/16,27.092501,16106,0.38,,10.34,2.25
8/9/16,27.202499,16106,0.38,,10.34,2.25
8/10/16,27,16106,0.38,,10.34,2.25
8/11/16,26.9825,16106,0.38,,10.34,2.25
8/12/16,27.045,16106,0.38,,10.34,2.25
8/15/16,27.370001,16106,0.38,,10.34,2.25
8/16/16,27.344999,16106,0.38,,10.34,2.25
8/17/16,27.305,16106,0.38,,10.34,2.25
8/18/16,27.27,16106,0.38,,10.34,2.25
8/19/16,27.34,16106,0.38,,10.34,2.25
8/22/16,27.127501,16106,0.38,,10.34,2.25
8/23/16,27.2125,16106,0.38,,10.34,2.25
8/24/16,27.0075,16106,0.38,,10.34,2.25
8/25/16,26.8925,16106,0.38,,10.34,2.25
8/26/16,26.735001,16106,0.38,,10.34,2.25
8/29/16,26.705,16106,0.38,,10.34,2.25
8/30/16,26.5,16106,0.38,,10.34,2.25
8/31/16,26.525,16106,0.38,,10.34,2.25
9/1/16,26.682501,16106,0.38,,10.34,2.25
9/2/16,26.932501,16106,0.38,,10.34,2.25
9/6/16,26.924999,16106,0.38,,10.34,2.25
9/7/16,27.09,16106,0.38,,10.34,2.25
9/8/16,26.379999,16106,0.38,,10.34,2.25
9/9/16,25.782499,16106,0.38,,10.34,2.25
9/12/16,26.360001,16106,0.38,,10.34,2.25
9/13/16,26.987499,16106,0.38,,10.34,2.25
9/14/16,27.942499,16106,0.38,,10.34,2.25
9/15/16,28.8925,16106,0.38,,10.34,2.25
9/16/16,28.73,16106,0.38,,10.34,2.25
9/19/16,28.395,16106,0.38,,10.34,2.25
9/20/16,28.3925,16106,0.38,,10.34,2.25
9/21/16,28.387501,16106,0.38,,10.34,2.25
9/22/16,28.655001,16106,0.38,,10.34,2.25
9/23/16,28.1775,16106,0.38,,10.34,2.25
9/26/16,28.219999,16106,0.38,,10.34,2.25
9/27/16,28.272499,16106,0.38,,10.34,2.25
9/28/16,28.487499,16106,0.38,,10.34,2.25
9/29/16,28.045,16106,0.38,,10.34,2.25
9/30/16,28.262501,17813,0.36,,12.73,2.7
10/3/16,28.129999,17813,0.36,,12.73,2.7
10/4/16,28.25,17813,0.36,,12.73,2.7
10/5/16,28.262501,17813,0.36,,12.73,2.7
10/6/16,28.4725,17813,0.36,,12.73,2.7
10/7/16,28.514999,17813,0.36,,12.73,2.7
10/10/16,29.012501,17813,0.36,,12.73,2.7
10/11/16,29.075001,17813,0.36,,12.73,2.7
10/12/16,29.334999,17813,0.36,,12.73,2.7
10/13/16,29.245001,17813,0.36,,12.73,2.7
10/14/16,29.407499,17813,0.36,,12.73,2.7
10/17/16,29.387501,17813,0.36,,12.73,2.7
10/18/16,29.3675,17813,0.36,,12.73,2.7
10/19/16,29.280001,17813,0.36,,12.73,2.7
10/20/16,29.264999,17813,0.36,,12.73,2.7
10/21/16,29.15,17813,0.36,,12.73,2.7
10/24/16,29.4125,17813,0.36,,12.73,2.7
10/25/16,29.5625,17813,0.36,,12.73,2.7
10/26/16,28.897499,17813,0.36,,12.73,2.7
10/27/16,28.620001,17813,0.36,,12.73,2.7
10/28/16,28.43,17813,0.36,,12.73,2.7
10/31/16,28.385,17813,0.36,,12.73,2.7
11/1/16,27.872499,17813,0.36,,12.73,2.7
11/2/16,27.897499,17813,0.36,,12.73,2.7
11/3/16,27.4575,17813,0.36,,12.73,2.7
11/4/16,27.209999,17813,0.36,,12.73,2.7
11/7/16,27.602501,17813,0.36,,12.73,2.7
11/8/16,27.764999,17813,0.36,,12.73,2.7
11/9/16,27.719999,17813,0.36,,12.73,2.7
11/10/16,26.9475,17813,0.36,,12.73,2.7
11/11/16,27.1075,17813,0.36,,12.73,2.7
11/14/16,26.4275,17813,0.36,,12.73,2.7
11/15/16,26.7775,17813,0.36,,12.73,2.7
11/16/16,27.497499,17813,0.36,,12.73,2.7
11/17/16,27.487499,17813,0.36,,12.73,2.7
11/18/16,27.514999,17813,0.36,,12.73,2.7
11/21/16,27.932501,17813,0.36,,12.73,2.7
11/22/16,27.950001,17813,0.36,,12.73,2.7
11/23/16,27.807501,17813,0.36,,12.73,2.7
11/25/16,27.9475,17813,0.36,,12.73,2.7
11/28/16,27.8925,17813,0.36,,12.73,2.7
11/29/16,27.865,17813,0.36,,12.73,2.7
11/30/16,27.629999,17813,0.36,,12.73,2.7
12/1/16,27.372499,17813,0.36,,12.73,2.7
12/2/16,27.475,17813,0.36,,12.73,2.7
12/5/16,27.2775,17813,0.36,,12.73,2.7
12/6/16,27.487499,17813,0.36,,12.73,2.7
12/7/16,27.7575,17813,0.36,,12.73,2.7
12/8/16,28.030001,17813,0.36,,12.73,2.7
12/9/16,28.487499,17813,0.36,,12.73,2.7
12/12/16,28.325001,17813,0.36,,12.73,2.7
12/13/16,28.797501,17813,0.36,,12.73,2.7
12/14/16,28.797501,17813,0.36,,12.73,2.7
12/15/16,28.955,17813,0.36,,12.73,2.7
12/16/16,28.9925,17813,0.36,,12.73,2.7
12/19/16,29.16,17813,0.36,,12.73,2.7
12/20/16,29.237499,17813,0.36,,12.73,2.7
12/21/16,29.264999,17813,0.36,,12.73,2.7
12/22/16,29.0725,17813,0.36,,12.73,2.7
12/23/16,29.129999,17813,0.36,,12.73,2.7
12/27/16,29.315001,17813,0.36,,12.73,2.7
12/28/16,29.190001,17813,0.36,,12.73,2.7
12/29/16,29.182501,17813,0.36,,12.73,2.7
12/30/16,28.955,17813,0.36,,12.73,2.7
1/3/17,29.0375,30176,0.35,,12.98,2.7
1/4/17,29.004999,30176,0.35,,12.98,2.7
1/5/17,29.1525,30176,0.35,,12.98,2.7
1/6/17,29.477501,30176,0.35,,12.98,2.7
1/9/17,29.747499,30176,0.35,,12.98,2.7
1/10/17,29.7775,30176,0.35,,12.98,2.7
1/11/17,29.9375,30176,0.35,,12.98,2.7
1/12/17,29.8125,30176,0.35,,12.98,2.7
1/13/17,29.76,30176,0.35,,12.98,2.7
1/17/17,30,30176,0.35,,12.98,2.7
1/18/17,29.997499,30176,0.35,,12.98,2.7
1/19/17,29.945,30176,0.35,,12.98,2.7
1/20/17,30,30176,0.35,,12.98,2.7
1/23/17,30.02,30176,0.35,,12.98,2.7
1/24/17,29.9925,30176,0.35,,12.98,2.7
1/25/17,30.469999,30176,0.35,,12.98,2.7
1/26/17,30.485001,30176,0.35,,12.98,2.7
1/27/17,30.487499,30176,0.35,,12.98,2.7
1/30/17,30.407499,30176,0.35,,12.98,2.7
1/31/17,30.3375,30176,0.35,,12.98,2.7
2/1/17,32.1875,30176,0.35,,12.98,2.7
2/2/17,32.1325,30176,0.35,,12.98,2.7
2/3/17,32.27,30176,0.35,,12.98,2.7
2/6/17,32.572498,30176,0.35,,12.98,2.7
2/7/17,32.8825,30176,0.35,,12.98,2.7
2/8/17,33.009998,30176,0.35,,12.98,2.7
2/9/17,33.105,30176,0.35,,12.98,2.7
2/10/17,33.029999,30176,0.35,,12.98,2.7
2/13/17,33.322498,30176,0.35,,12.98,2.7
2/14/17,33.755001,30176,0.35,,12.98,2.7
2/15/17,33.877499,30176,0.35,,12.98,2.7
2/16/17,33.837502,30176,0.35,,12.98,2.7
2/17/17,33.93,30176,0.35,,12.98,2.7
2/21/17,34.174999,30176,0.35,,12.98,2.7
2/22/17,34.2775,30176,0.35,,12.98,2.7
2/23/17,34.1325,30176,0.35,,12.98,2.7
2/24/17,34.165001,30176,0.35,,12.98,2.7
2/27/17,34.232498,30176,0.35,,12.98,2.7
2/28/17,34.247501,30176,0.35,,12.98,2.7
3/1/17,34.947498,30176,0.35,,12.98,2.7
3/2/17,34.740002,30176,0.35,,12.98,2.7
3/3/17,34.945,30176,0.35,,12.98,2.7
3/6/17,34.834999,30176,0.35,,12.98,2.7
3/7/17,34.880001,30176,0.35,,12.98,2.7
3/8/17,34.75,30176,0.35,,12.98,2.7
3/9/17,34.669998,30176,0.35,,12.98,2.7
3/10/17,34.785,30176,0.35,,12.98,2.7
3/13/17,34.799999,30176,0.35,,12.98,2.7
3/14/17,34.747501,30176,0.35,,12.98,2.7
3/15/17,35.115002,30176,0.35,,12.98,2.7
3/16/17,35.172501,30176,0.35,,12.98,2.7
3/17/17,34.997501,30176,0.35,,12.98,2.7
3/20/17,35.365002,30176,0.35,,12.98,2.7
3/21/17,34.959999,30176,0.35,,12.98,2.7
3/22/17,35.355,30176,0.35,,12.98,2.7
3/23/17,35.23,30176,0.35,,12.98,2.7
3/24/17,35.16,30176,0.35,,12.98,2.7
3/27/17,35.220001,30176,0.35,,12.98,2.7
3/28/17,35.950001,30176,0.35,,12.98,2.7
3/29/17,36.029999,30176,0.35,,12.98,2.7
3/30/17,35.982498,30176,0.35,,12.98,2.7
3/31/17,35.915001,20591,0.35,,15.79,3.29
4/3/17,35.924999,20591,0.35,,15.79,3.29
4/4/17,36.192501,20591,0.35,,15.79,3.29
4/5/17,36.005001,20591,0.35,,15.79,3.29
4/6/17,35.915001,20591,0.35,,15.79,3.29
4/7/17,35.834999,20591,0.35,,15.79,3.29
4/10/17,35.7925,20591,0.35,,15.79,3.29
4/11/17,35.407501,20591,0.35,,15.79,3.29
4/12/17,35.450001,20591,0.35,,15.79,3.29
4/13/17,35.262501,20591,0.35,,15.79,3.29
4/17/17,35.4575,20591,0.35,,15.79,3.29
4/18/17,35.299999,20591,0.35,,15.79,3.29
4/19/17,35.169998,20591,0.35,,15.79,3.29
4/20/17,35.610001,20591,0.35,,15.79,3.29
4/21/17,35.567501,20591,0.35,,15.79,3.29
4/24/17,35.91,20591,0.35,,15.79,3.29
4/25/17,36.1325,20591,0.35,,15.79,3.29
4/26/17,35.919998,20591,0.35,,15.79,3.29
4/27/17,35.947498,20591,0.35,,15.79,3.29
4/28/17,35.912498,20591,0.35,,15.79,3.29
5/1/17,36.645,20591,0.35,,15.79,3.29
5/2/17,36.877499,20591,0.35,,15.79,3.29
5/3/17,36.764999,20591,0.35,,15.79,3.29
5/4/17,36.6325,20591,0.35,,15.79,3.29
5/5/17,37.240002,20591,0.35,,15.79,3.29
5/8/17,38.252499,20591,0.35,,15.79,3.29
5/9/17,38.497501,20591,0.35,,15.79,3.29
5/10/17,38.314999,20591,0.35,,15.79,3.29
5/11/17,38.487499,20591,0.35,,15.79,3.29
5/12/17,39.025002,20591,0.35,,15.79,3.29
5/15/17,38.924999,20591,0.35,,15.79,3.29
5/16/17,38.8675,20591,0.35,,15.79,3.29
5/17/17,37.5625,20591,0.35,,15.79,3.29
5/18/17,38.134998,20591,0.35,,15.79,3.29
5/19/17,38.264999,20591,0.35,,15.79,3.29
5/22/17,38.497501,20591,0.35,,15.79,3.29
5/23/17,38.450001,20591,0.35,,15.79,3.29
5/24/17,38.334999,20591,0.35,,15.79,3.29
5/25/17,38.467499,20591,0.35,,15.79,3.29
5/26/17,38.4025,20591,0.35,,15.79,3.29
5/30/17,38.4175,20591,0.35,,15.79,3.29
5/31/17,38.189999,20591,0.35,,15.79,3.29
6/1/17,38.294998,20591,0.35,,15.79,3.29
6/2/17,38.862499,20591,0.35,,15.79,3.29
6/5/17,38.482498,20591,0.35,,15.79,3.29
6/6/17,38.612499,20591,0.35,,15.79,3.29
6/7/17,38.842499,20591,0.35,,15.79,3.29
6/8/17,38.747501,20591,0.35,,15.79,3.29
6/9/17,37.244999,20591,0.35,,15.79,3.29
6/12/17,36.355,20591,0.35,,15.79,3.29
6/13/17,36.647499,20591,0.35,,15.79,3.29
6/14/17,36.290001,20591,0.35,,15.79,3.29
6/15/17,36.072498,20591,0.35,,15.79,3.29
6/16/17,35.567501,20591,0.35,,15.79,3.29
6/19/17,36.584999,20591,0.35,,15.79,3.29
6/20/17,36.252499,20591,0.35,,15.79,3.29
6/21/17,36.467499,20591,0.35,,15.79,3.29
6/22/17,36.407501,20591,0.35,,15.79,3.29
6/23/17,36.57,20591,0.35,,15.79,3.29
6/26/17,36.455002,20591,0.35,,15.79,3.29
6/27/17,35.932499,20591,0.35,,15.79,3.29
6/28/17,36.4575,20591,0.35,,15.79,3.29
6/29/17,35.919998,20591,0.35,,15.79,3.29
6/30/17,36.005001,17488,0.35,,15.44,3.24
7/3/17,35.875,17488,0.35,,15.44,3.24
7/5/17,36.022499,17488,0.35,,15.44,3.24
7/6/17,35.682499,17488,0.35,,15.44,3.24
7/7/17,36.044998,17488,0.35,,15.44,3.24
7/10/17,36.264999,17488,0.35,,15.44,3.24
7/11/17,36.3825,17488,0.35,,15.44,3.24
7/12/17,36.435001,17488,0.35,,15.44,3.24
7/13/17,36.942501,17488,0.35,,15.44,3.24
7/14/17,37.259998,17488,0.35,,15.44,3.24
7/17/17,37.389999,17488,0.35,,15.44,3.24
7/18/17,37.52,17488,0.35,,15.44,3.24
7/19/17,37.755001,17488,0.35,,15.44,3.24
7/20/17,37.584999,17488,0.35,,15.44,3.24
7/21/17,37.567501,17488,0.35,,15.44,3.24
7/24/17,38.022499,17488,0.35,,15.44,3.24
7/25/17,38.185001,17488,0.35,,15.44,3.24
7/26/17,38.365002,17488,0.35,,15.44,3.24
7/27/17,37.639999,17488,0.35,,15.44,3.24
7/28/17,37.375,17488,0.35,,15.44,3.24
7/31/17,37.182499,17488,0.35,,15.44,3.24
8/1/17,37.512501,17488,0.35,,15.44,3.24
8/2/17,39.285,17488,0.35,,15.44,3.24
8/3/17,38.892502,17488,0.35,,15.44,3.24
8/4/17,39.0975,17488,0.35,,15.44,3.24
8/7/17,39.702499,17488,0.35,,15.44,3.24
8/8/17,40.02,17488,0.35,,15.44,3.24
8/9/17,40.264999,17488,0.35,,15.44,3.24
8/10/17,38.830002,17488,0.35,,15.44,3.24
8/11/17,39.369999,17488,0.35,,15.44,3.24
8/14/17,39.962502,17488,0.35,,15.44,3.24
8/15/17,40.400002,17488,0.35,,15.44,3.24
8/16/17,40.237499,17488,0.35,,15.44,3.24
8/17/17,39.465,17488,0.35,,15.44,3.24
8/18/17,39.375,17488,0.35,,15.44,3.24
8/21/17,39.302502,17488,0.35,,15.44,3.24
8/22/17,39.945,17488,0.35,,15.44,3.24
8/23/17,39.994999,17488,0.35,,15.44,3.24
8/24/17,39.817501,17488,0.35,,15.44,3.24
8/25/17,39.965,17488,0.35,,15.44,3.24
8/28/17,40.3675,17488,0.35,,15.44,3.24
8/29/17,40.727501,17488,0.35,,15.44,3.24
8/30/17,40.837502,17488,0.35,,15.44,3.24
8/31/17,41,17488,0.35,,15.44,3.24
9/1/17,41.012501,17488,0.35,,15.44,3.24
9/5/17,40.52,17488,0.35,,15.44,3.24
9/6/17,40.477501,17488,0.35,,15.44,3.24
9/7/17,40.314999,17488,0.35,,15.44,3.24
9/8/17,39.657501,17488,0.35,,15.44,3.24
9/11/17,40.375,17488,0.35,,15.44,3.24
9/12/17,40.215,17488,0.35,,15.44,3.24
9/13/17,39.912498,17488,0.35,,15.44,3.24
9/14/17,39.57,17488,0.35,,15.44,3.24
9/15/17,39.970001,17488,0.35,,15.44,3.24
9/18/17,39.6675,17488,0.35,,15.44,3.24
9/19/17,39.682499,17488,0.35,,15.44,3.24
9/20/17,39.017502,17488,0.35,,15.44,3.24
9/21/17,38.3475,17488,0.35,,15.44,3.24
9/22/17,37.9725,17488,0.35,,15.44,3.24
9/25/17,37.637501,17488,0.35,,15.44,3.24
9/26/17,38.285,17488,0.35,,15.44,3.24
9/27/17,38.557499,17488,0.35,,15.44,3.24
9/28/17,38.32,17488,0.35,,15.44,3.24
9/29/17,38.529999,17488,0.35,,15.44,3.24
10/2/17,38.452499,19931,0.36,,15.87,3.36
10/3/17,38.619999,19931,0.36,,15.87,3.36
10/4/17,38.369999,19931,0.36,,15.87,3.36
10/5/17,38.8475,19931,0.36,,15.87,3.36
10/6/17,38.825001,19931,0.36,,15.87,3.36
10/9/17,38.959999,19931,0.36,,15.87,3.36
10/10/17,38.974998,19931,0.36,,15.87,3.36
10/11/17,39.137501,19931,0.36,,15.87,3.36
10/12/17,39,19931,0.36,,15.87,3.36
10/13/17,39.247501,19931,0.36,,15.87,3.36
10/16/17,39.970001,19931,0.36,,15.87,3.36
10/17/17,40.1175,19931,0.36,,15.87,3.36
10/18/17,39.939999,19931,0.36,,15.87,3.36
10/19/17,38.994999,19931,0.36,,15.87,3.36
10/20/17,39.0625,19931,0.36,,15.87,3.36
10/23/17,39.0425,19931,0.36,,15.87,3.36
10/24/17,39.275002,19931,0.36,,15.87,3.36
10/25/17,39.102501,19931,0.36,,15.87,3.36
10/26/17,39.352501,19931,0.36,,15.87,3.36
10/27/17,40.762501,19931,0.36,,15.87,3.36
10/30/17,41.68,19931,0.36,,15.87,3.36
10/31/17,42.259998,19931,0.36,,15.87,3.36
11/1/17,41.7225,19931,0.36,,15.87,3.36
11/2/17,42.0275,19931,0.36,,15.87,3.36
11/3/17,43.125,19931,0.36,,15.87,3.36
11/6/17,43.5625,19931,0.36,,15.87,3.36
11/7/17,43.702499,19931,0.36,,15.87,3.36
11/8/17,44.060001,19931,0.36,,15.87,3.36
11/9/17,43.970001,19931,0.36,,15.87,3.36
11/10/17,43.6675,19931,0.36,,15.87,3.36
11/13/17,43.4925,19931,0.36,,15.87,3.36
11/14/17,42.834999,19931,0.36,,15.87,3.36
11/15/17,42.27,19931,0.36,,15.87,3.36
11/16/17,42.775002,19931,0.36,,15.87,3.36
11/17/17,42.537498,19931,0.36,,15.87,3.36
11/20/17,42.494999,19931,0.36,,15.87,3.36
11/21/17,43.285,19931,0.36,,15.87,3.36
11/22/17,43.740002,19931,0.36,,15.87,3.36
11/24/17,43.7425,19931,0.36,,15.87,3.36
11/27/17,43.522499,19931,0.36,,15.87,3.36
11/28/17,43.267502,19931,0.36,,15.87,3.36
11/29/17,42.369999,19931,0.36,,15.87,3.36
11/30/17,42.962502,19931,0.36,,15.87,3.36
12/1/17,42.762501,19931,0.36,,15.87,3.36
12/4/17,42.450001,19931,0.36,,15.87,3.36
12/5/17,42.41,19931,0.36,,15.87,3.36
12/6/17,42.252499,19931,0.36,,15.87,3.36
12/7/17,42.330002,19931,0.36,,15.87,3.36
12/8/17,42.342499,19931,0.36,,15.87,3.36
12/11/17,43.1675,19931,0.36,,15.87,3.36
12/12/17,42.924999,19931,0.36,,15.87,3.36
12/13/17,43.067501,19931,0.36,,15.87,3.36
12/14/17,43.055,19931,0.36,,15.87,3.36
12/15/17,43.4925,19931,0.36,,15.87,3.36
12/18/17,44.105,19931,0.36,,15.87,3.36
12/19/17,43.634998,19931,0.36,,15.87,3.36
12/20/17,43.587502,19931,0.36,,15.87,3.36
12/21/17,43.752499,19931,0.36,,15.87,3.36
12/22/17,43.752499,19931,0.36,,15.87,3.36
12/26/17,42.642502,19931,0.36,,15.87,3.36
12/27/17,42.650002,19931,0.36,,15.87,3.36
12/28/17,42.77,19931,0.36,,15.87,3.36
12/29/17,42.307499,19931,0.36,,15.87,3.36
1/2/18,43.064999,33912,0.37,,16.54,3.51
1/3/18,43.057499,33912,0.37,,16.54,3.51
1/4/18,43.2575,33912,0.37,,16.54,3.51
1/5/18,43.75,33912,0.37,,16.54,3.51
1/8/18,43.587502,33912,0.37,,16.54,3.51
1/9/18,43.5825,33912,0.37,,16.54,3.51
1/10/18,43.572498,33912,0.37,,16.54,3.51
1/11/18,43.82,33912,0.37,,16.54,3.51
1/12/18,44.272499,33912,0.37,,16.54,3.51
1/16/18,44.047501,33912,0.37,,16.54,3.51
1/17/18,44.775002,33912,0.37,,16.54,3.51
1/18/18,44.814999,33912,0.37,,16.54,3.51
1/19/18,44.615002,33912,0.37,,16.54,3.51
1/22/18,44.25,33912,0.37,,16.54,3.51
1/23/18,44.259998,33912,0.37,,16.54,3.51
1/24/18,43.555,33912,0.37,,16.54,3.51
1/25/18,42.7775,33912,0.37,,16.54,3.51
1/26/18,42.877499,33912,0.37,,16.54,3.51
1/29/18,41.990002,33912,0.37,,16.54,3.51
1/30/18,41.7425,33912,0.37,,16.54,3.51
1/31/18,41.857498,33912,0.37,,16.54,3.51
2/1/18,41.945,33912,0.37,,16.54,3.51
2/2/18,40.125,33912,0.37,,16.54,3.51
2/5/18,39.122501,33912,0.37,,16.54,3.51
2/6/18,40.7575,33912,0.37,,16.54,3.51
2/7/18,39.884998,33912,0.37,,16.54,3.51
2/8/18,38.787498,33912,0.37,,16.54,3.51
2/9/18,39.102501,33912,0.37,,16.54,3.51
2/12/18,40.677502,33912,0.37,,16.54,3.51
2/13/18,41.084999,33912,0.37,,16.54,3.51
2/14/18,41.842499,33912,0.37,,16.54,3.51
2/15/18,43.247501,33912,0.37,,16.54,3.51
2/16/18,43.107498,33912,0.37,,16.54,3.51
2/20/18,42.962502,33912,0.37,,16.54,3.51
2/21/18,42.767502,33912,0.37,,16.54,3.51
2/22/18,43.125,33912,0.37,,16.54,3.51
2/23/18,43.875,33912,0.37,,16.54,3.51
2/26/18,44.7425,33912,0.37,,16.54,3.51
2/27/18,44.5975,33912,0.37,,16.54,3.51
2/28/18,44.529999,33912,0.37,,16.54,3.51
3/1/18,43.75,33912,0.37,,16.54,3.51
3/2/18,44.052502,33912,0.37,,16.54,3.51
