,Date,Close,tnote,tbill,Fed_rate,GDP,GDP_growth,CPI
119,2011-05-18,12.138214,3.18,0.19,0.1,15557.535,1.54989495,224.806
120,2011-05-19,12.161786,3.17,0.19,0.09,15557.535,1.54989495,224.806
121,2011-05-20,11.972143,3.15,0.18,0.1,15557.535,1.54989495,224.806
122,2011-05-23,11.942857,3.13,0.2,0.1,15557.535,1.54989495,224.806
123,2011-05-24,11.863929,3.12,0.2,0.1,15557.535,1.54989495,224.806
124,2011-05-25,12.027857,3.13,0.18,0.09,15557.535,1.54989495,224.806
125,2011-05-26,11.964286,3.07,0.18,0.09,15557.535,1.54989495,224.806
126,2011-05-27,12.050357,3.07,0.18,0.1,15557.535,1.54989495,224.806
127,2011-05-31,12.4225,3.05,0.18,0.1,15557.535,1.54989495,224.806
128,2011-06-01,12.339643,2.96,0.18,0.1,15557.535,1.54989495,224.806
129,2011-06-02,12.360714,3.04,0.19,0.1,15557.535,1.54989495,224.806
130,2011-06-03,12.265714,2.99,0.18,0.11,15557.535,1.54989495,224.806
131,2011-06-06,12.072857,3.01,0.18,0.1,15557.535,1.54989495,224.806
132,2011-06-07,11.858571,3.01,0.18,0.09,15557.535,1.54989495,224.806
133,2011-06-08,11.865714,2.98,0.18,0.09,15557.535,1.54989495,224.806
134,2011-06-09,11.838929,3.01,0.19,0.09,15557.535,1.54989495,224.806
135,2011-06-10,11.639286,2.99,0.19,0.09,15557.535,1.54989495,224.806
136,2011-06-13,11.664286,3.0,0.18,0.1,15557.535,1.54989495,224.806
137,2011-06-14,11.872857,3.11,0.19,0.1,15557.535,1.54989495,224.806
138,2011-06-15,11.669643,2.98,0.19,0.1,15557.535,1.54989495,224.806
139,2011-06-16,11.612857,2.93,0.18,0.1,15557.535,1.54989495,224.806
140,2011-06-17,11.437857,2.94,0.17,0.1,15557.535,1.54989495,224.806
141,2011-06-20,11.261429,2.97,0.18,0.09,15557.535,1.54989495,224.806
142,2011-06-21,11.617857,2.99,0.18,0.09,15557.535,1.54989495,224.806
143,2011-06-22,11.521786,3.01,0.16,0.09,15557.535,1.54989495,224.806
144,2011-06-23,11.829643,2.93,0.15,0.08,15557.535,1.54989495,224.806
145,2011-06-24,11.655357,2.88,0.16,0.08,15557.535,1.54989495,224.806
146,2011-06-27,11.858571,2.95,0.18,0.08,15557.535,1.54989495,224.806
147,2011-06-28,11.973571,3.05,0.21,0.08,15557.535,1.54989495,224.806
148,2011-06-29,11.93,3.14,0.19,0.07,15557.535,1.54989495,224.806
149,2011-06-30,11.988214,3.18,0.19,0.07,15557.535,1.54989495,224.806
150,2011-07-01,12.259286,3.22,0.2,0.08,15647.681,1.54989495,225.395
151,2011-07-05,12.479643,3.16,0.19,0.08,15647.681,1.54989495,225.395
152,2011-07-06,12.562857,3.12,0.19,0.07,15647.681,1.54989495,225.395
153,2011-07-07,12.757143,3.17,0.2,0.07,15647.681,1.54989495,225.395
154,2011-07-08,12.846786,3.03,0.17,0.07,15647.681,1.54989495,225.395
155,2011-07-11,12.642857,2.94,0.17,0.07,15647.681,1.54989495,225.395
156,2011-07-12,12.633929,2.92,0.18,0.06,15647.681,1.54989495,225.395
157,2011-07-13,12.786429,2.92,0.16,0.06,15647.681,1.54989495,225.395
158,2011-07-14,12.7775,2.98,0.15,0.06,15647.681,1.54989495,225.395
159,2011-07-15,13.032857,2.94,0.15,0.06,15647.681,1.54989495,225.395
160,2011-07-18,13.35,2.94,0.15,0.06,15647.681,1.54989495,225.395
161,2011-07-19,13.458929,2.91,0.17,0.06,15647.681,1.54989495,225.395
162,2011-07-20,13.817857,2.96,0.19,0.06,15647.681,1.54989495,225.395
163,2011-07-21,13.831786,3.03,0.2,0.06,15647.681,1.54989495,225.395
164,2011-07-22,14.046429,2.99,0.2,0.06,15647.681,1.54989495,225.395
165,2011-07-25,14.232143,3.03,0.2,0.06,15647.681,1.54989495,225.395
166,2011-07-26,14.4075,2.99,0.21,0.06,15647.681,1.54989495,225.395
167,2011-07-27,14.021071,3.01,0.21,0.07,15647.681,1.54989495,225.395
168,2011-07-28,13.993571,2.98,0.21,0.08,15647.681,1.54989495,225.395
169,2011-07-29,13.945714,2.82,0.2,0.11,15647.681,1.54989495,225.395
170,2011-08-01,14.169643,2.77,0.22,0.17,15647.681,1.54989495,226.106
171,2011-08-02,13.889643,2.66,0.17,0.16,15647.681,1.54989495,226.106
172,2011-08-03,14.020357,2.64,0.16,0.12,15647.681,1.54989495,226.106
173,2011-08-04,13.4775,2.47,0.12,0.09,15647.681,1.54989495,226.106
174,2011-08-05,13.343571,2.58,0.11,0.08,15647.681,1.54989495,226.106
175,2011-08-08,12.614643,2.4,0.12,0.11,15647.681,1.54989495,226.106
176,2011-08-09,13.3575,2.2,0.11,0.1,15647.681,1.54989495,226.106
177,2011-08-10,12.988929,2.17,0.09,0.1,15647.681,1.54989495,226.106
178,2011-08-11,13.346429,2.34,0.1,0.09,15647.681,1.54989495,226.106
179,2011-08-12,13.463929,2.24,0.11,0.1,15647.681,1.54989495,226.106
180,2011-08-15,13.693214,2.29,0.12,0.1,15647.681,1.54989495,226.106
181,2011-08-16,13.588571,2.23,0.12,0.09,15647.681,1.54989495,226.106
182,2011-08-17,13.587143,2.17,0.12,0.09,15647.681,1.54989495,226.106
183,2011-08-18,13.073214,2.08,0.1,0.09,15647.681,1.54989495,226.106
184,2011-08-19,12.715357,2.07,0.1,0.09,15647.681,1.54989495,226.106
185,2011-08-22,12.73,2.1,0.09,0.09,15647.681,1.54989495,226.106
186,2011-08-23,13.342857,2.15,0.1,0.08,15647.681,1.54989495,226.106
187,2011-08-24,13.435,2.29,0.11,0.08,15647.681,1.54989495,226.106
188,2011-08-25,13.347143,2.23,0.1,0.08,15647.681,1.54989495,226.106
189,2011-08-26,13.699286,2.19,0.09,0.09,15647.681,1.54989495,226.106
190,2011-08-29,13.9275,2.28,0.09,0.09,15647.681,1.54989495,226.106
191,2011-08-30,13.928214,2.19,0.09,0.08,15647.681,1.54989495,226.106
192,2011-08-31,13.743929,2.23,0.1,0.08,15647.681,1.54989495,226.106
193,2011-09-01,13.608214,2.15,0.1,0.08,15647.681,1.54989495,226.597
194,2011-09-02,13.358929,2.02,0.1,0.08,15647.681,1.54989495,226.597
195,2011-09-06,13.562143,1.98,0.13,0.09,15647.681,1.54989495,226.597
196,2011-09-07,13.711786,2.05,0.11,0.09,15647.681,1.54989495,226.597
197,2011-09-08,13.719286,2.0,0.12,0.09,15647.681,1.54989495,226.597
198,2011-09-09,13.481429,1.93,0.11,0.09,15647.681,1.54989495,226.597
199,2011-09-12,13.569286,1.94,0.11,0.09,15647.681,1.54989495,226.597
200,2011-09-13,13.736429,2.0,0.1,0.09,15647.681,1.54989495,226.597
201,2011-09-14,13.903571,2.03,0.09,0.08,15647.681,1.54989495,226.597
202,2011-09-15,14.034286,2.09,0.1,0.09,15647.681,1.54989495,226.597
203,2011-09-16,14.303571,2.08,0.09,0.09,15647.681,1.54989495,226.597
204,2011-09-19,14.701071,1.97,0.08,0.09,15647.681,1.54989495,226.597
205,2011-09-20,14.766071,1.95,0.09,0.09,15647.681,1.54989495,226.597
206,2011-09-21,14.719286,1.88,0.11,0.08,15647.681,1.54989495,226.597
207,2011-09-22,14.350714,1.72,0.1,0.08,15647.681,1.54989495,226.597
208,2011-09-23,14.439286,1.84,0.1,0.08,15647.681,1.54989495,226.597
209,2011-09-26,14.398929,1.91,0.1,0.08,15647.681,1.54989495,226.597
210,2011-09-27,14.259286,2.0,0.1,0.08,15647.681,1.54989495,226.597
211,2011-09-28,14.178929,2.03,0.12,0.08,15647.681,1.54989495,226.597
212,2011-09-29,13.948929,1.99,0.11,0.08,15647.681,1.54989495,226.597
213,2011-09-30,13.618571,1.92,0.13,0.06,15647.681,1.54989495,226.597
214,2011-10-03,13.378571,1.8,0.12,0.08,15842.267,1.54989495,226.75
215,2011-10-04,13.303571,1.81,0.11,0.07,15842.267,1.54989495,226.75
216,2011-10-05,13.508929,1.92,0.1,0.07,15842.267,1.54989495,226.75
217,2011-10-06,13.4775,2.01,0.09,0.07,15842.267,1.54989495,226.75
218,2011-10-07,13.207143,2.1,0.11,0.07,15842.267,1.54989495,226.75
219,2011-10-10,13.886071,2.1,0.11,0.07,15842.267,1.54989495,226.75
220,2011-10-11,14.296071,2.18,0.12,0.07,15842.267,1.54989495,226.75
221,2011-10-12,14.363929,2.24,0.09,0.07,15842.267,1.54989495,226.75
222,2011-10-13,14.586786,2.19,0.11,0.07,15842.267,1.54989495,226.75
223,2011-10-14,15.071429,2.26,0.11,0.07,15842.267,1.54989495,226.75
224,2011-10-17,14.999643,2.18,0.12,0.07,15842.267,1.54989495,226.75
225,2011-10-18,15.08,2.19,0.12,0.07,15842.267,1.54989495,226.75
226,2011-10-19,14.236429,2.18,0.11,0.07,15842.267,1.54989495,226.75
227,2011-10-20,14.118214,2.2,0.12,0.07,15842.267,1.54989495,226.75
228,2011-10-21,14.031071,2.23,0.12,0.07,15842.267,1.54989495,226.75
229,2011-10-24,14.491786,2.25,0.11,0.07,15842.267,1.54989495,226.75
230,2011-10-25,14.206071,2.14,0.11,0.07,15842.267,1.54989495,226.75
231,2011-10-26,14.307143,2.23,0.13,0.08,15842.267,1.54989495,226.75
232,2011-10-27,14.453214,2.42,0.14,0.07,15842.267,1.54989495,226.75
233,2011-10-28,14.4625,2.34,0.13,0.07,15842.267,1.54989495,226.75
234,2011-10-31,14.456429,2.17,0.12,0.09,15842.267,1.54989495,226.75
235,2011-11-01,14.161071,2.01,0.13,0.08,15842.267,1.54989495,227.169
236,2011-11-02,14.193214,2.03,0.11,0.08,15842.267,1.54989495,227.169
237,2011-11-03,14.395357,2.09,0.11,0.09,15842.267,1.54989495,227.169
238,2011-11-04,14.294286,2.06,0.11,0.08,15842.267,1.54989495,227.169
239,2011-11-07,14.276071,2.04,0.09,0.08,15842.267,1.54989495,227.169
240,2011-11-08,14.508214,2.1,0.1,0.08,15842.267,1.54989495,227.169
241,2011-11-09,14.117143,2.0,0.1,0.08,15842.267,1.54989495,227.169
242,2011-11-10,13.757857,2.04,0.1,0.08,15842.267,1.54989495,227.169
243,2011-11-11,13.736429,2.04,0.1,0.08,15842.267,1.54989495,227.169
244,2011-11-14,13.545,2.04,0.09,0.08,15842.267,1.54989495,227.169
245,2011-11-15,13.886786,2.06,0.11,0.09,15842.267,1.54989495,227.169
246,2011-11-16,13.741786,2.01,0.11,0.08,15842.267,1.54989495,227.169
247,2011-11-17,13.478929,1.96,0.1,0.08,15842.267,1.54989495,227.169
248,2011-11-18,13.390714,2.01,0.12,0.08,15842.267,1.54989495,227.169
249,2011-11-21,13.178929,1.97,0.11,0.08,15842.267,1.54989495,227.169
250,2011-11-22,13.446786,1.94,0.11,0.08,15842.267,1.54989495,227.169
251,2011-11-23,13.106786,1.89,0.12,0.09,15842.267,1.54989495,227.169
252,2011-11-25,12.984643,1.97,0.13,0.07,15842.267,1.54989495,227.169
253,2011-11-28,13.432857,1.97,0.13,0.08,15842.267,1.54989495,227.169
254,2011-11-29,13.328571,2.0,0.14,0.08,15842.267,1.54989495,227.169
255,2011-11-30,13.65,2.08,0.12,0.1,15842.267,1.54989495,227.169
256,2011-12-01,13.854643,2.11,0.12,0.08,15842.267,1.54989495,227.223
257,2011-12-02,13.917857,2.05,0.12,0.08,15842.267,1.54989495,227.223
258,2011-12-05,14.036071,2.04,0.11,0.08,15842.267,1.54989495,227.223
259,2011-12-06,13.9625,2.08,0.11,0.08,15842.267,1.54989495,227.223
260,2011-12-07,13.896071,2.02,0.11,0.08,15842.267,1.54989495,227.223
261,2011-12-08,13.952143,1.99,0.1,0.07,15842.267,1.54989495,227.223
262,2011-12-09,14.057857,2.07,0.11,0.07,15842.267,1.54989495,227.223
263,2011-12-12,13.994286,2.03,0.1,0.07,15842.267,1.54989495,227.223
264,2011-12-13,13.886071,1.96,0.11,0.07,15842.267,1.54989495,227.223
265,2011-12-14,13.578214,1.92,0.12,0.07,15842.267,1.54989495,227.223
266,2011-12-15,13.533571,1.92,0.12,0.07,15842.267,1.54989495,227.223
267,2011-12-16,13.607857,1.86,0.11,0.07,15842.267,1.54989495,227.223
268,2011-12-19,13.650357,1.82,0.11,0.07,15842.267,1.54989495,227.223
269,2011-12-20,14.141071,1.94,0.12,0.07,15842.267,1.54989495,227.223
270,2011-12-21,14.158929,1.98,0.13,0.07,15842.267,1.54989495,227.223
271,2011-12-22,14.233929,1.97,0.12,0.07,15842.267,1.54989495,227.223
272,2011-12-23,14.404643,2.03,0.12,0.08,15842.267,1.54989495,227.223
273,2011-12-27,14.518929,2.02,0.12,0.07,15842.267,1.54989495,227.223
274,2011-12-28,14.38,1.93,0.12,0.07,15842.267,1.54989495,227.223
275,2011-12-29,14.468571,1.91,0.12,0.07,15842.267,1.54989495,227.223
276,2011-12-30,14.464286,1.89,0.12,0.04,15842.267,1.54989495,227.223
277,2012-01-03,14.686786,1.97,0.12,0.07,16068.824,2.2806876,227.842
278,2012-01-04,14.765714,2.0,0.12,0.07,16068.824,2.2806876,227.842
279,2012-01-05,14.929643,2.02,0.11,0.07,16068.824,2.2806876,227.842
280,2012-01-06,15.085714,1.98,0.12,0.07,16068.824,2.2806876,227.842
281,2012-01-09,15.061786,1.98,0.11,0.08,16068.824,2.2806876,227.842
282,2012-01-10,15.115714,2.0,0.11,0.08,16068.824,2.2806876,227.842
283,2012-01-11,15.091071,1.93,0.11,0.08,16068.824,2.2806876,227.842
284,2012-01-12,15.049643,1.94,0.11,0.08,16068.824,2.2806876,227.842
285,2012-01-13,14.993214,1.89,0.1,0.09,16068.824,2.2806876,227.842
286,2012-01-17,15.167857,1.87,0.11,0.09,16068.824,2.2806876,227.842
287,2012-01-18,15.325357,1.92,0.11,0.09,16068.824,2.2806876,227.842
288,2012-01-19,15.276786,2.01,0.11,0.1,16068.824,2.2806876,227.842
289,2012-01-20,15.010714,2.05,0.11,0.09,16068.824,2.2806876,227.842
290,2012-01-23,15.264643,2.09,0.12,0.09,16068.824,2.2806876,227.842
291,2012-01-24,15.014643,2.08,0.12,0.09,16068.824,2.2806876,227.842
292,2012-01-25,15.952143,2.01,0.12,0.08,16068.824,2.2806876,227.842
293,2012-01-26,15.879643,1.96,0.12,0.08,16068.824,2.2806876,227.842
294,2012-01-27,15.974286,1.93,0.12,0.09,16068.824,2.2806876,227.842
295,2012-01-30,16.178928,1.87,0.12,0.09,16068.824,2.2806876,227.842
296,2012-01-31,16.302856,1.83,0.13,0.11,16068.824,2.2806876,227.842
297,2012-02-01,16.2925,1.87,0.13,0.11,16068.824,2.2806876,228.329
298,2012-02-02,16.254286,1.86,0.14,0.11,16068.824,2.2806876,228.329
299,2012-02-03,16.417143,1.97,0.14,0.11,16068.824,2.2806876,228.329
300,2012-02-06,16.570356,1.93,0.14,0.11,16068.824,2.2806876,228.329
301,2012-02-07,16.743929,2.0,0.14,0.11,16068.824,2.2806876,228.329
302,2012-02-08,17.024286,2.01,0.15,0.11,16068.824,2.2806876,228.329
303,2012-02-09,17.613214,2.04,0.15,0.11,16068.824,2.2806876,228.329
304,2012-02-10,17.622143,1.96,0.15,0.12,16068.824,2.2806876,228.329
305,2012-02-13,17.950001,1.99,0.15,0.12,16068.824,2.2806876,228.329
306,2012-02-14,18.195,1.92,0.18,0.12,16068.824,2.2806876,228.329
307,2012-02-15,17.77393,1.93,0.18,0.12,16068.824,2.2806876,228.329
308,2012-02-16,17.936071,1.99,0.17,0.11,16068.824,2.2806876,228.329
309,2012-02-17,17.932858,2.01,0.18,0.09,16068.824,2.2806876,228.329
310,2012-02-21,18.387501,2.05,0.17,0.1,16068.824,2.2806876,228.329
311,2012-02-22,18.322857,2.01,0.17,0.08,16068.824,2.2806876,228.329
312,2012-02-23,18.442499,1.99,0.17,0.08,16068.824,2.2806876,228.329
313,2012-02-24,18.657499,1.98,0.18,0.09,16068.824,2.2806876,228.329
314,2012-02-27,18.777143,1.92,0.17,0.1,16068.824,2.2806876,228.329
315,2012-02-28,19.121786,1.94,0.18,0.1,16068.824,2.2806876,228.329
316,2012-02-29,19.372856,1.98,0.18,0.1,16068.824,2.2806876,228.329
317,2012-03-01,19.445356,2.03,0.18,0.11,16068.824,2.2806876,228.807
318,2012-03-02,19.470715,1.99,0.17,0.11,16068.824,2.2806876,228.807
319,2012-03-05,19.04143,2.0,0.17,0.11,16068.824,2.2806876,228.807
320,2012-03-06,18.937857,1.96,0.17,0.11,16068.824,2.2806876,228.807
321,2012-03-07,18.953215,1.98,0.18,0.11,16068.824,2.2806876,228.807
322,2012-03-08,19.356787,2.03,0.18,0.11,16068.824,2.2806876,228.807
323,2012-03-09,19.470358,2.04,0.18,0.12,16068.824,2.2806876,228.807
324,2012-03-12,19.714287,2.04,0.18,0.12,16068.824,2.2806876,228.807
325,2012-03-13,20.289286,2.14,0.2,0.12,16068.824,2.2806876,228.807
326,2012-03-14,21.056429,2.29,0.21,0.13,16068.824,2.2806876,228.807
327,2012-03-15,20.912857,2.29,0.21,0.14,16068.824,2.2806876,228.807
328,2012-03-16,20.913214,2.31,0.21,0.15,16068.824,2.2806876,228.807
329,2012-03-19,21.467857,2.39,0.21,0.15,16068.824,2.2806876,228.807
330,2012-03-20,21.64143,2.38,0.22,0.15,16068.824,2.2806876,228.807
331,2012-03-21,21.517857,2.31,0.21,0.15,16068.824,2.2806876,228.807
332,2012-03-22,21.405001,2.29,0.19,0.14,16068.824,2.2806876,228.807
333,2012-03-23,21.2875,2.25,0.19,0.14,16068.824,2.2806876,228.807
334,2012-03-26,21.677856,2.26,0.19,0.14,16068.824,2.2806876,228.807
335,2012-03-27,21.945715,2.2,0.18,0.14,16068.824,2.2806876,228.807
336,2012-03-28,22.057858,2.21,0.18,0.13,16068.824,2.2806876,228.807
337,2012-03-29,21.780714,2.18,0.18,0.13,16068.824,2.2806876,228.807
338,2012-03-30,21.4125,2.23,0.19,0.09,16068.824,2.2806876,228.807
339,2012-04-02,22.093929,2.22,0.18,0.15,16207.13,2.2806876,229.187
340,2012-04-03,22.475714,2.3,0.2,0.15,16207.13,2.2806876,229.187
341,2012-04-04,22.296785,2.25,0.19,0.15,16207.13,2.2806876,229.187
342,2012-04-05,22.63143,2.19,0.19,0.15,16207.13,2.2806876,229.187
343,2012-04-09,22.7225,2.06,0.19,0.16,16207.13,2.2806876,229.187
344,2012-04-10,22.444286,2.01,0.19,0.15,16207.13,2.2806876,229.187
345,2012-04-11,22.364286,2.05,0.18,0.16,16207.13,2.2806876,229.187
346,2012-04-12,22.241785,2.08,0.18,0.15,16207.13,2.2806876,229.187
347,2012-04-13,21.615356,2.02,0.17,0.15,16207.13,2.2806876,229.187
348,2012-04-16,20.718929,2.0,0.18,0.15,16207.13,2.2806876,229.187
349,2012-04-17,21.775,2.03,0.18,0.16,16207.13,2.2806876,229.187
350,2012-04-18,21.726429,2.0,0.18,0.15,16207.13,2.2806876,229.187
351,2012-04-19,20.98,1.98,0.17,0.13,16207.13,2.2806876,229.187
352,2012-04-20,20.463572,1.99,0.18,0.12,16207.13,2.2806876,229.187
353,2012-04-23,20.417856,1.96,0.17,0.13,16207.13,2.2806876,229.187
354,2012-04-24,20.01,2.0,0.18,0.14,16207.13,2.2806876,229.187
355,2012-04-25,21.785713,2.01,0.18,0.15,16207.13,2.2806876,229.187
356,2012-04-26,21.703571,1.98,0.18,0.14,16207.13,2.2806876,229.187
357,2012-04-27,21.535713,1.96,0.19,0.13,16207.13,2.2806876,229.187
358,2012-04-30,20.856428,1.95,0.2,0.16,16207.13,2.2806876,229.187
359,2012-05-01,20.790358,1.98,0.19,0.16,16207.13,2.2806876,228.713
360,2012-05-02,20.927856,1.96,0.18,0.15,16207.13,2.2806876,228.713
361,2012-05-03,20.779285,1.96,0.19,0.15,16207.13,2.2806876,228.713
362,2012-05-04,20.1875,1.91,0.18,0.16,16207.13,2.2806876,228.713
363,2012-05-07,20.338572,1.92,0.18,0.16,16207.13,2.2806876,228.713
364,2012-05-08,20.292143,1.88,0.18,0.16,16207.13,2.2806876,228.713
365,2012-05-09,20.327856,1.87,0.18,0.15,16207.13,2.2806876,228.713
366,2012-05-10,20.375713,1.89,0.18,0.15,16207.13,2.2806876,228.713
367,2012-05-11,20.239643,1.84,0.18,0.15,16207.13,2.2806876,228.713
368,2012-05-14,19.936428,1.78,0.19,0.16,16207.13,2.2806876,228.713
369,2012-05-15,19.756071,1.76,0.19,0.16,16207.13,2.2806876,228.713
370,2012-05-16,19.502857,1.76,0.2,0.16,16207.13,2.2806876,228.713
371,2012-05-17,18.932858,1.7,0.2,0.16,16207.13,2.2806876,228.713
372,2012-05-18,18.942142,1.71,0.2,0.16,16207.13,2.2806876,228.713
373,2012-05-21,20.045713,1.75,0.21,0.16,16207.13,2.2806876,228.713
374,2012-05-22,19.891787,1.79,0.21,0.16,16207.13,2.2806876,228.713
375,2012-05-23,20.377144,1.73,0.2,0.15,16207.13,2.2806876,228.713
376,2012-05-24,20.190001,1.77,0.21,0.15,16207.13,2.2806876,228.713
377,2012-05-25,20.081785,1.75,0.2,0.15,16207.13,2.2806876,228.713
378,2012-05-29,20.438213,1.74,0.2,0.16,16207.13,2.2806876,228.713
379,2012-05-30,20.684643,1.63,0.19,0.16,16207.13,2.2806876,228.713
380,2012-05-31,20.633215,1.59,0.18,0.16,16207.13,2.2806876,228.713
381,2012-06-01,20.035357,1.47,0.17,0.16,16207.13,2.2806876,228.524
382,2012-06-04,20.153214,1.53,0.18,0.17,16207.13,2.2806876,228.524
383,2012-06-05,20.10107,1.57,0.18,0.17,16207.13,2.2806876,228.524
384,2012-06-06,20.409286,1.66,0.18,0.16,16207.13,2.2806876,228.524
385,2012-06-07,20.418571,1.66,0.18,0.16,16207.13,2.2806876,228.524
386,2012-06-08,20.725714,1.65,0.19,0.17,16207.13,2.2806876,228.524
387,2012-06-11,20.39893,1.6,0.18,0.17,16207.13,2.2806876,228.524
388,2012-06-12,20.577143,1.67,0.19,0.16,16207.13,2.2806876,228.524
389,2012-06-13,20.434286,1.61,0.18,0.17,16207.13,2.2806876,228.524
390,2012-06-14,20.411785,1.64,0.18,0.17,16207.13,2.2806876,228.524
391,2012-06-15,20.504642,1.6,0.18,0.18,16207.13,2.2806876,228.524
392,2012-06-18,20.920713,1.59,0.18,0.17,16207.13,2.2806876,228.524
393,2012-06-19,20.97893,1.64,0.18,0.17,16207.13,2.2806876,228.524
394,2012-06-20,20.919287,1.65,0.2,0.16,16207.13,2.2806876,228.524
395,2012-06-21,20.631071,1.63,0.19,0.17,16207.13,2.2806876,228.524
396,2012-06-22,20.789286,1.69,0.19,0.17,16207.13,2.2806876,228.524
397,2012-06-25,20.384644,1.63,0.19,0.17,16207.13,2.2806876,228.524
398,2012-06-26,20.429644,1.66,0.21,0.16,16207.13,2.2806876,228.524
399,2012-06-27,20.517857,1.65,0.21,0.15,16207.13,2.2806876,228.524
400,2012-06-28,20.323214,1.6,0.22,0.15,16207.13,2.2806876,228.524
401,2012-06-29,20.857143,1.67,0.21,0.09,16207.13,2.2806876,228.524
402,2012-07-02,21.161428,1.61,0.21,0.18,16319.54,2.2806876,228.59
403,2012-07-03,21.407499,1.65,0.21,0.17,16319.54,2.2806876,228.59
404,2012-07-05,21.783571,1.62,0.19,0.17,16319.54,2.2806876,228.59
405,2012-07-06,21.638571,1.57,0.2,0.17,16319.54,2.2806876,228.59
406,2012-07-09,21.924643,1.53,0.2,0.17,16319.54,2.2806876,228.59
407,2012-07-10,21.721786,1.53,0.2,0.17,16319.54,2.2806876,228.59
408,2012-07-11,21.586786,1.54,0.2,0.17,16319.54,2.2806876,228.59
409,2012-07-12,21.389286,1.5,0.2,0.18,16319.54,2.2806876,228.59
410,2012-07-13,21.606071,1.52,0.2,0.19,16319.54,2.2806876,228.59
411,2012-07-16,21.675358,1.5,0.18,0.18,16319.54,2.2806876,228.59
412,2012-07-17,21.67643,1.53,0.18,0.17,16319.54,2.2806876,228.59
413,2012-07-18,21.652143,1.52,0.18,0.16,16319.54,2.2806876,228.59
414,2012-07-19,21.940001,1.54,0.17,0.13,16319.54,2.2806876,228.59
415,2012-07-20,21.582144,1.49,0.17,0.13,16319.54,2.2806876,228.59
416,2012-07-23,21.565357,1.47,0.17,0.14,16319.54,2.2806876,228.59
417,2012-07-24,21.46143,1.44,0.18,0.15,16319.54,2.2806876,228.59
418,2012-07-25,20.534643,1.43,0.17,0.15,16319.54,2.2806876,228.59
419,2012-07-26,20.531429,1.45,0.18,0.14,16319.54,2.2806876,228.59
420,2012-07-27,20.898571,1.58,0.17,0.14,16319.54,2.2806876,228.59
421,2012-07-30,21.251072,1.53,0.18,0.14,16319.54,2.2806876,228.59
422,2012-07-31,21.812857,1.51,0.16,0.13,16319.54,2.2806876,228.59
423,2012-08-01,21.671785,1.56,0.17,0.14,16319.54,2.2806876,229.918
424,2012-08-02,21.706785,1.51,0.17,0.14,16319.54,2.2806876,229.918
425,2012-08-03,21.989286,1.6,0.16,0.14,16319.54,2.2806876,229.918
426,2012-08-06,22.233929,1.59,0.16,0.14,16319.54,2.2806876,229.918
427,2012-08-07,22.175358,1.66,0.19,0.13,16319.54,2.2806876,229.918
428,2012-08-08,22.137857,1.68,0.19,0.13,16319.54,2.2806876,229.918
429,2012-08-09,22.168928,1.69,0.2,0.13,16319.54,2.2806876,229.918
430,2012-08-10,22.203571,1.65,0.18,0.13,16319.54,2.2806876,229.918
431,2012-08-13,22.5,1.65,0.19,0.13,16319.54,2.2806876,229.918
432,2012-08-14,22.560356,1.73,0.19,0.13,16319.54,2.2806876,229.918
433,2012-08-15,22.529642,1.8,0.19,0.13,16319.54,2.2806876,229.918
434,2012-08-16,22.726429,1.83,0.2,0.13,16319.54,2.2806876,229.918
435,2012-08-17,23.146786,1.81,0.2,0.13,16319.54,2.2806876,229.918
436,2012-08-20,23.755358,1.82,0.19,0.13,16319.54,2.2806876,229.918
437,2012-08-21,23.430714,1.8,0.2,0.13,16319.54,2.2806876,229.918
438,2012-08-22,23.888214,1.71,0.19,0.13,16319.54,2.2806876,229.918
439,2012-08-23,23.665358,1.68,0.19,0.13,16319.54,2.2806876,229.918
440,2012-08-24,23.686428,1.68,0.19,0.13,16319.54,2.2806876,229.918
441,2012-08-27,24.13143,1.65,0.18,0.13,16319.54,2.2806876,229.918
442,2012-08-28,24.1,1.64,0.18,0.13,16319.54,2.2806876,229.918
443,2012-08-29,24.0525,1.66,0.18,0.13,16319.54,2.2806876,229.918
444,2012-08-30,23.709642,1.63,0.17,0.14,16319.54,2.2806876,229.918
445,2012-08-31,23.758572,1.57,0.16,0.13,16319.54,2.2806876,229.918
446,2012-09-04,24.106071,1.59,0.16,0.14,16319.54,2.2806876,231.015
447,2012-09-05,23.936787,1.6,0.17,0.16,16319.54,2.2806876,231.015
448,2012-09-06,24.1525,1.68,0.18,0.16,16319.54,2.2806876,231.015
449,2012-09-07,24.30143,1.67,0.18,0.15,16319.54,2.2806876,231.015
450,2012-09-10,23.669287,1.68,0.18,0.15,16319.54,2.2806876,231.015
451,2012-09-11,23.592501,1.7,0.18,0.15,16319.54,2.2806876,231.015
452,2012-09-12,23.92107,1.77,0.18,0.15,16319.54,2.2806876,231.015
453,2012-09-13,24.392143,1.75,0.17,0.15,16319.54,2.2806876,231.015
454,2012-09-14,24.688572,1.88,0.18,0.16,16319.54,2.2806876,231.015
455,2012-09-17,24.992144,1.85,0.18,0.16,16319.54,2.2806876,231.015
456,2012-09-18,25.068214,1.82,0.18,0.16,16319.54,2.2806876,231.015
457,2012-09-19,25.075001,1.79,0.18,0.15,16319.54,2.2806876,231.015
458,2012-09-20,24.953571,1.8,0.18,0.16,16319.54,2.2806876,231.015
